nom projet,work_Id,SPV,permalink,Type (AU),Responsable,date_PMBAIL,date_BAIL,date_Accord,date_fin_Chantier,date_debut_Chantier,date accord (PCM1),date accord (PCM2),date accord (PCM3),date accord (Transf DP),date accord (Transf PC),Validite,Reception DAACT,Type Tarif,Date T0,Date depot AO,Date Demande Racco,Date Reception PTF,Date reception CR(D),Date paiement acompte PTF,Date paiement acompte CR(D),Date reception (CARDI),Date MES,Date signature CA,Date GO CONSTRUCTION,Date Consuel,NB_PMBAIL,conf_PMBAIL,perM_PMBAIL,url_PMBAIL,Nom_PMBAIL,createdDate_PMBAIL,NB_EHF,conf_EHF,perM_EHF,url_EHF,Nom_EHF,createdDate_EHF,NB_SBN,conf_SBN,perM_SBN,url_SBN,Nom_SBN,createdDate_SBN,NB_PRODPC,conf_PRODPC,perM_PRODPC,url_PRODPC,Nom_PRODPC,createdDate_PRODPC,NB_ARRETEPC,conf_ARRETEPC,perM_ARRETEPC,url_ARRETEPC,Nom_ARRETEPC,createdDate_ARRETEPC,NB_PRODDP,conf_PRODDP,perM_PRODDP,url_PRODDP,Nom_PRODDP,createdDate_PRODDP,NB_ARRETEDP,conf_ARRETEDP,perM_ARRETEDP,url_ARRETEDP,Nom_ARRETEDP,createdDate_ARRETEDP,NB_CONSTATPC,conf_CONSTATPC,perM_CONSTATPC,url_CONSTATPC,Nom_CONSTATPC,createdDate_CONSTATPC,NB_CNRPC,conf_CNRPC,perM_CNRPC,url_CNRPC,Nom_CNRPC,createdDate_CNRPC,NB_CONSTATDP,conf_CONSTATDP,perM_CONSTATDP,url_CONSTATDP,Nom_CONSTATDP,createdDate_CONSTATDP,NB_CNRDP,conf_CNRDP,perM_CNRDP,url_CNRDP,Nom_CNRDP,createdDate_CNRDP,NB_PROROG1PC,conf_PROROG1PC,perM_PROROG1PC,url_PROROG1PC,Nom_PROROG1PC,createdDate_PROROG1PC,NB_PROROGCONSTAT1PC,conf_PROROGCONSTAT1PC,perM_PROROGCONSTAT1PC,url_PROROGCONSTAT1PC,Nom_PROROGCONSTAT1PC,createdDate_PROROGCONSTAT1PC,NB_PROROGCNR1PC,conf_PROROGCNR1PC,perM_PROROGCNR1PC,url_PROROGCNR1PC,Nom_PROROGCNR1PC,createdDate_PROROGCNR1PC,NB_PROROG2PC,conf_PROROG2PC,perM_PROROG2PC,url_PROROG2PC,Nom_PROROG2PC,createdDate_PROROG2PC,NB_PROROGCONSTAT2PC,conf_PROROGCONSTAT2PC,perM_PROROGCONSTAT2PC,url_PROROGCONSTAT2PC,Nom_PROROGCONSTAT2PC,createdDate_PROROGCONSTAT2PC,NB_PROROGCNR2PC,conf_PROROGCNR2PC,perM_PROROGCNR2PC,url_PROROGCNR2PC,Nom_PROROGCNR2PC,createdDate_PROROGCNR2PC,NB_PROROG1DP,conf_PROROG1DP,perM_PROROG1DP,url_PROROG1DP,Nom_PROROG1DP,createdDate_PROROG1DP,NB_PROROGCONSTAT1DP,conf_PROROGCONSTAT1DP,perM_PROROGCONSTAT1DP,url_PROROGCONSTAT1DP,Nom_PROROGCONSTAT1DP,createdDate_PROROGCONSTAT1DP,NB_PROROGCNR1DP,conf_PROROGCNR1DP,perM_PROROGCNR1DP,url_PROROGCNR1DP,Nom_PROROGCNR1DP,createdDate_PROROGCNR1DP,NB_PROROG2DP,conf_PROROG2DP,perM_PROROG2DP,url_PROROG2DP,Nom_PROROG2DP,createdDate_PROROG2DP,NB_PROROGCONSTAT2DP,conf_PROROGCONSTAT2DP,perM_PROROGCONSTAT2DP,url_PROROGCONSTAT2DP,Nom_PROROGCONSTAT2DP,createdDate_PROROGCONSTAT2DP,NB_PROROGCNR2DP,conf_PROROGCNR2DP,perM_PROROGCNR2DP,url_PROROGCNR2DP,Nom_PROROGCNR2DP,createdDate_PROROGCNR2DP,NB_DOC,conf_DOC,perM_DOC,url_DOC,Nom_DOC,createdDate_DOC,NB_DAACT,conf_DAACT,perM_DAACT,url_DAACT,Nom_DAACT,createdDate_DAACT,NB_PCM,conf_PCM,perM_PCM,url_PCM,Nom_PCM,createdDate_PCM,NB_PCMARRETE,conf_PCMARRETE,perM_PCMARRETE,url_PCMARRETE,Nom_PCMARRETE,createdDate_PCMARRETE,NB_PCMCONSTAT,conf_PCMCONSTAT,perM_PCMCONSTAT,url_PCMCONSTAT,Nom_PCMCONSTAT,createdDate_PCMCONSTAT,NB_PCMCNR,conf_PCMCNR,perM_PCMCNR,url_PCMCNR,Nom_PCMCNR,createdDate_PCMCNR,NB_PCM2,conf_PCM2,perM_PCM2,url_PCM2,Nom_PCM2,createdDate_PCM2,NB_PCMARRETE2,conf_PCMARRETE2,perM_PCMARRETE2,url_PCMARRETE2,Nom_PCMARRETE2,createdDate_PCMARRETE2,NB_PCMCONSTAT2,conf_PCMCONSTAT2,perM_PCMCONSTAT2,url_PCMCONSTAT2,Nom_PCMCONSTAT2,createdDate_PCMCONSTAT2,NB_PCMCNR2,conf_PCMCNR2,perM_PCMCNR2,url_PCMCNR2,Nom_PCMCNR2,createdDate_PCMCNR2,NB_PCM3,conf_PCM3,perM_PCM3,url_PCM3,Nom_PCM3,createdDate_PCM3,NB_PCMARRETE3,conf_PCMARRETE3,perM_PCMARRETE3,url_PCMARRETE3,Nom_PCMARRETE3,createdDate_PCMARRETE3,NB_PCMCONSTAT3,conf_PCMCONSTAT3,perM_PCMCONSTAT3,url_PCMCONSTAT3,Nom_PCMCONSTAT3,createdDate_PCMCONSTAT3,NB_PCMCNR3,conf_PCMCNR3,perM_PCMCNR3,url_PCMCNR3,Nom_PCMCNR3,createdDate_PCMCNR3,NB_TRANSFERT,conf_TRANSFERT,perM_TRANSFERT,url_TRANSFERT,Nom_TRANSFERT,createdDate_TRANSFERT,NB_TRANSFERTCONSTAT,conf_TRANSFERTCONSTAT,perM_TRANSFERTCONSTAT,url_TRANSFERTCONSTAT,Nom_TRANSFERTCONSTAT,createdDate_TRANSFERTCONSTAT,NB_TRANSFERTCNR,conf_TRANSFERTCNR,perM_TRANSFERTCNR,url_TRANSFERTCNR,Nom_TRANSFERTCNR,createdDate_TRANSFERTCNR,NB_LAUREAT,conf_LAUREAT,perM_LAUREAT,url_LAUREAT,Nom_LAUREAT,createdDate_LAUREAT,NB_DOSSIERAO,conf_DOSSIERAO,perM_DOSSIERAO,url_DOSSIERAO,Nom_DOSSIERAO,createdDate_DOSSIERAO,NB_DDROA,conf_DDROA,perM_DDROA,url_DDROA,Nom_DDROA,createdDate_DDROA,NB_DDRCRE,conf_DDRCRE,perM_DDRCRE,url_DDRCRE,Nom_DDRCRE,createdDate_DDRCRE,NB_PTF,conf_PTF,perM_PTF,url_PTF,Nom_PTF,createdDate_PTF,NB_CRD,conf_CRD,perM_CRD,url_CRD,Nom_CRD,createdDate_CRD,NB_ACOMPTEPTF,conf_ACOMPTEPTF,perM_ACOMPTEPTF,url_ACOMPTEPTF,Nom_ACOMPTEPTF,createdDate_ACOMPTEPTF,NB_ACOMPTECRD,conf_ACOMPTECRD,perM_ACOMPTECRD,url_ACOMPTECRD,Nom_ACOMPTECRD,createdDate_ACOMPTECRD,NB_CARDI,conf_CARDI,perM_CARDI,url_CARDI,Nom_CARDI,createdDate_CARDI,NB_CEX,conf_CEX,perM_CEX,url_CEX,Nom_CEX,createdDate_CEX,NB_MES,conf_MES,perM_MES,url_MES,Nom_MES,createdDate_MES,NB_CONTRATHA,conf_CONTRATHA,perM_CONTRATHA,url_CONTRATHA,Nom_CONTRATHA,createdDate_CONTRATHA,NB_CONSUELV1,conf_CONSUELV1,perM_CONSUELV1,url_CONSUELV1,Nom_CONSUELV1,createdDate_CONSUELV1,NB_DOEV1,conf_DOEV1,perM_DOEV1,url_DOEV1,Nom_DOEV1,createdDate_DOEV1,NB_PVRV1,conf_PVRV1,perM_PVRV1,url_PVRV1,Nom_PVRV1,createdDate_PVRV1,NB_CONSUELV2,conf_CONSUELV2,perM_CONSUELV2,url_CONSUELV2,Nom_CONSUELV2,createdDate_CONSUELV2,NB_DOEV2,conf_DOEV2,perM_DOEV2,url_DOEV2,Nom_DOEV2,createdDate_DOEV2,NB_PVRV2,conf_PVRV2,perM_PVRV2,url_PVRV2,Nom_PVRV2,createdDate_PVRV2,Mis à jour
Bac-AP,IEACTCKNI4ZDATDM,ENOE PV03,https://www.wrike.com/open.htm?id=842026092,PC,Anonyme,2019-12-11,2022-01-03,2020-08-19,,2021-11-29,,,,,,2023-08-20,,Obligation d'achat S21,2022-05-11,,2022-04-12,,,,,,,,2022-01-03,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842026255,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Bac-S-AP,IEACTCKNI4ZDBAOH,ENOE PV03,https://www.wrike.com/open.htm?id=842039751,PC,GAUBERTI Anansa,2019-12-11,2021-11-04,2020-08-05,,2021-11-29,,,,,,2023-08-06,,Obligation d'achat S21,2022-05-02,,2022-04-12,,,,,,,,2021-11-04,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842055480,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Candy-AP,IEACTCKNI4ZDCD7G,ENOE PV03,https://www.wrike.com/open.htm?id=842076134,PC,GAUBERTI Anansa,2019-11-08,2021-05-20,2020-03-13,2022-03-31,2021-09-21,,,,,,2023-03-14,,Obligation d'achat S21,2022-05-12,,2022-03-11,,,,,,,,2021-05-20,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842076418,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842092788,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Chatagner-AP,IEACTCKNI4ZDCJS3,ENOE PV03,https://www.wrike.com/open.htm?id=842081883,PC,GAUBERTI Anansa,2019-04-12,2021-05-28,2020-03-09,2022-09-23,2021-09-28,,,,,,2023-03-10,,Obligation d'achat S21,2022-05-12,,2022-04-12,,,,,,2022-10-11,,2021-05-28,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842089909,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Coussoul-Audran-1-AP,IEACTCKNI4ZDRYI3,ENOE PV03,https://www.wrike.com/open.htm?id=842588443,PC,GAUBERTI Anansa,2019-08-20,2022-03-21,2020-08-04,,2021-12-13,,,,,,2023-08-05,,Obligation d'achat S21,2022-05-10,,2022-04-12,,,,,,,,2022-03-21,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842588543,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Delmas-AP,IEACTCKNI4ZDRZT3,ENOE PV03,https://www.wrike.com/open.htm?id=842589819,PC+DP,CONGARD Kévin,2019-05-14,2022-01-17,2020-03-02,,2021-09-28,,,,,,2023-03-02,,Obligation d'achat S21,2022-05-12,,2022-05-02,,,,,,,,2022-01-17,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842589875,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Drouhot-2-AP,IEACTCKNI4ZDSOJD,ENOE PV03,https://www.wrike.com/open.htm?id=842610979,PC,GAUBERTI Anansa,2019-06-21,2021-07-08,2020-05-06,,2021-10-04,,,,,,2023-05-07,,Obligation d'achat S21,2022-05-12,,2022-04-12,,,,,,,,2021-07-08,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842611044,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Feutrier-AP,IEACTCKNI4ZDSYNU,ENOE PV03,https://www.wrike.com/open.htm?id=842621364,PC,GAUBERTI Anansa,2019-07-31,2021-12-14,2020-09-24,,2022-01-03,,,,,,2023-09-25,,Obligation d'achat S21,2022-11-07,,2022-11-07,,,,,,,,2021-12-14,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842621715,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Fournier-2-AP,IEACTCKNI4ZDS42B,ENOE PV03,https://www.wrike.com/open.htm?id=842625857,DP,GAUBERTI Anansa,,,,,2022-04-11,,,,,,,,Obligation d'achat S21,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Gaches-2-AP,IEACTCKNI4ZDTBQI,ENOE PV03,https://www.wrike.com/open.htm?id=842630664,DP,CONGARD Kévin,2020-04-16,2021-12-29,2020-12-09,2022-10-13,2022-04-11,,,,,,2023-12-10,,Obligation d'achat S21,,,2022-11-07,,,,,,,,2021-12-29,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Gaudy-1-AP,IEACTCKNI4ZDTFMG,ENOE PV03,https://www.wrike.com/open.htm?id=842634630,PC,GAUBERTI Anansa,2019-08-27,2022-01-05,2020-07-31,,2022-01-10,,,,,,2023-08-01,,Obligation d'achat S21,2022-05-12,,2022-04-12,,,,,,,,2022-01-05,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842634827,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Jarret-AP,IEACTCKNI4ZDTNGY,ENOE PV03,https://www.wrike.com/open.htm?id=842642648,PC,GAUBERTI Anansa,2019-06-14,2022-04-28,2020-04-16,,2021-10-25,,,,,,2023-04-17,,Obligation d'achat S21,,,,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Lambert-1-AP,IEACTCKNI4ZDTWD2,ENOE PV03,https://www.wrike.com/open.htm?id=842651770,PC,GAUBERTI Anansa,2019-04-02,2021-07-27,2020-03-18,,2021-10-25,,,,,,2023-03-19,,Obligation d'achat S21,,,,,,,,,,,2021-07-12,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Mairie-Haut-Valromey-AP,IEACTCKNI4ZDVLIG,ENOE PV03,https://www.wrike.com/open.htm?id=842706182,PC,GAUBERTI Anansa,2019-01-03,2021-11-23,2020-02-21,2022-05-30,2021-10-30,,,,,,2023-02-21,,Obligation d'achat S21,2022-04-12,,2022-04-12,,,,,2022-05-25,,,2021-11-23,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842707022,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
Mairie-Saint-Clair-1-AP,IEACTCKNI4ZDVONC,ENOE PV03,https://www.wrike.com/open.htm?id=842709410,PC,GAUBERTI Anansa,2019-08-15,2021-11-02,2020-07-30,,2021-10-30,,,,,,2023-07-31,,Obligation d'achat S21,2022-05-12,,2022-05-12,,,,,,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1,https://www.wrike.com/open.htm?id=842709774,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2023-03-03 10:50:16
